"Ano","Universidad","Semestre","Nivel Educativo","Programa","Categoria Docentes","Genero","Numero"
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Administración de Empresas - Pitalito","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Administración de Empresas - La Plata","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Contaduría Pública - Diurna","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Contaduría Pública - Nocturna","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Contaduría Pública - Garzón ","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnología en Administración Financiera","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnologia en Gestión Bancaria y Financiera - Garzón","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnologia en Gestión Bancaria y Financiera - Pitalito","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnologia en Gestión Bancaria y Financiera - La Plata","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Enfermería","Docente Catedrático","Mujer",10
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Medicina","Docente Catedrático","Mujer",19
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Psicología - Neiva","Docente Catedrático","Mujer",8
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Salud ocupacional - Garzón","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Salud Ocupacional - Pitalito","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Salud Ocupacional - La Plata","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Ingeniería Agrícola - Neiva","Docente Catedrático","Mujer",2
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Ingeniería de Petróleos","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Ingeniería Electrónica","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnología en Obras Civiles","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnología en Obras Civiles - Pitalito","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Administración de Empresas Agropecuarias - Garzón","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnología Forestal - Neiva","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnologia en Sistemas de Informacion - Neiva","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnologia en Sistemas de Informacion - Garzón","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnologia en Sistemas de Informacion - Pitalito","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Educación Física - Neiva","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatrua en Lenguas Modernas - Neiva","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Artes visuales","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Español y Comunicación Educativa  - Neiva","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Artística y Cultural","Docente Catedrático","Mujer",6
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Humanidades, Lengua Extranjera - Neiva","Docente Catedrático","Mujer",15
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Ciencias Naturales y Educación Ambiental - Neiva","Docente Catedrático","Mujer",5
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en Educación Física Recreación y Deportes ","Docente Catedrático","Mujer",6
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Educación Básica Con énfasis en humanidades y lengua Castellana","Docente Catedrático","Mujer",10
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Matemáticas - Neiva","Docente Catedrático","Mujer",2
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Licenciatura en Pedagogía Infantil","Docente Catedrático","Mujer",13
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Comunicación Social y Periodísmo","Docente Catedrático","Mujer",7
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Tecnología en Acuicultura Continental - Neiva","Docente Catedrático","Mujer",0
2008,"Universidad Surcolombiana","Semestre B","Pregrado","Derecho  Diurna- Neiva","Docente Catedrático","Mujer",5
2008,"Universidad Antonio Nariño",,"Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo",,25
2008,"Universidad Antonio Nariño",,"Pregrado","Arquitectura","Docente Tiempo completo",,31
2008,"Universidad Antonio Nariño",,"Pregrado","Comercio Internacional","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Contaduría Pública - Diurna","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Derecho  Diurna- Neiva","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería de Sistemas","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Electrónica","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Industrial","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Mecánica","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Licenciatura","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Odontología","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Psicología - Neiva","Docente Tiempo completo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo",,75
2008,"Universidad Antonio Nariño",,"Pregrado","Arquitectura","Docente Medio tiempo",,69
2008,"Universidad Antonio Nariño",,"Pregrado","Comercio Internacional","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Contaduría Pública - Diurna","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Derecho  Diurna- Neiva","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería de Sistemas","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Electrónica","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Industrial","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Mecánica","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Licenciatura","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Odontología","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Psicología - Neiva","Docente Medio tiempo",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Administración de Empresas - Diurna","Docente Catedrático",,34
2008,"Universidad Antonio Nariño",,"Pregrado","Arquitectura","Docente Catedrático",,32
2008,"Universidad Antonio Nariño",,"Pregrado","Comercio Internacional","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Contaduría Pública - Diurna","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Derecho  Diurna- Neiva","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería de Sistemas","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Electrónica","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Industrial","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Ingeniería Mecánica","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Licenciatura","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Odontología","Docente Catedrático",,0
2008,"Universidad Antonio Nariño",,"Pregrado","Psicología - Neiva","Docente Catedrático",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración de Empresas Agropecuarias","Docente Tiempo completo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Medicina Veterinaria y Zootecnia","Docente Tiempo completo",,1
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Industrial","Docente Tiempo completo",,1
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Bancaria y Financiera","Docente Tiempo completo",,1
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Comercial","Docente Tiempo completo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Mercadeo, Publicidad y Ventas","Docente Tiempo completo",,1
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Ambiental","Docente Tiempo completo",,1
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería de Sistemas","Docente Tiempo completo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Zootecnia","Docente Tiempo completo",,
2008,"Corporación Universitaria del Huila CORHUILA",,"Postgrado","Especialización En Dirección Financiera y Desarrollo Organizacional","Docente Tiempo completo",,
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración de Empresas Agropecuarias","Docente Medio tiempo",,1
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Medicina Veterinaria y Zootecnia","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Industrial","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Bancaria y Financiera","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Comercial","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Mercadeo, Publicidad y Ventas","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Ambiental","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería de Sistemas","Docente Medio tiempo",,0
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Zootecnia","Docente Medio tiempo",,
2008,"Corporación Universitaria del Huila CORHUILA",,"Postgrado","Especialización En Dirección Financiera y Desarrollo Organizacional","Docente Medio tiempo",,
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático",,33
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Medicina Veterinaria y Zootecnia","Docente Catedrático",,30
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Industrial","Docente Catedrático",,40
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Bancaria y Financiera","Docente Catedrático",,41
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Administración Comercial","Docente Catedrático",,28
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Mercadeo, Publicidad y Ventas","Docente Catedrático",,31
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería Ambiental","Docente Catedrático",,14
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Ingeniería de Sistemas","Docente Catedrático",,9
2008,"Corporación Universitaria del Huila CORHUILA",,"Pregrado","Zootecnia","Docente Catedrático",,
2008,"Corporación Universitaria del Huila CORHUILA",,"Postgrado","Especialización En Dirección Financiera y Desarrollo Organizacional","Docente Catedrático",,
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Hombre",1
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Agronomía","Docente Tiempo completo","Hombre",1
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Comunicación Social y Periodísmo","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Filosofía","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Ingeniería Agroforestal","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Ingeniería de Alimentos","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Ingeniería de Sistemas","Docente Tiempo completo","Hombre",7
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Ingenieria de Telecomunicaciones","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Ingeniería Electrónica","Docente Tiempo completo","Hombre",1
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Hombre",1
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Licenciatura en Filosofía","Docente Tiempo completo","Hombre",3
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Licenciatura EtnoEducación","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Manejo Agroecológico y de Poscosecha","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Manejo Agroforestal","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Psicología Social Comunitaria","Docente Tiempo completo","Hombre",2
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Regencia de Farmacia","Docente Tiempo completo","Hombre",1
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Pregrado","Zootecnia","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Postgrado","Especialización Educación, Cultura y Política","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Postgrado","Especialización En Gerencia Estratégica de Mercadeo","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Postgrado","Especialización En Procesos de Alimentos y Biomateriales","Docente Tiempo completo","Hombre",0
2008,"Universidad Nacional Abierta y a Distancia UNAD","Semestre A","Postgrado","Especialización Nutrición Animal Sostenible","Docente Tiempo completo","Hombre",0
